mi_consumer_luxury-goods_united-states_usd_en_2025-4-4_15-07-32
Region,Market,Chart,Name,Unit,Source,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
United States,Luxury Eyewear,Revenue Comparison,Belgium,USD (US$),Statista Market Insights,"228,885,425.098","238,848,184.879","185,438,206.294","236,655,651.775","235,228,779.79","258,335,515.083","263,507,596.621","268,471,906.22","273,386,572.723","278,252,092.561","283,068,957.201","287,837,653.195"
United States,Luxury Eyewear,Revenue Comparison,Bulgaria,USD (US$),Statista Market Insights,"44,579,424.009","45,334,493.352","41,143,162.773","48,413,273.974","42,330,163.33","46,126,294.479","46,872,025.471","47,588,350.883","48,297,513.041","48,999,583.578","49,694,633.409","50,382,732.743"
United States,Luxury Eyewear,Revenue Comparison,Croatia,USD (US$),Statista Market Insights,"15,664,427.686","16,718,519.058","14,959,023.135","18,039,387.451","15,798,265.2","17,293,772.777","17,590,580.359","17,875,665.959","18,157,900.703","18,437,313.1","18,713,931.373","18,987,783.463"
United States,Luxury Eyewear,Revenue Comparison,Czechia,USD (US$),Statista Market Insights,"56,958,921.891","57,011,747.961","47,572,361.491","57,007,703.99","54,989,566.37","60,125,409.25","61,242,645.65","62,315,172.445","63,376,973.972","64,428,157.483","65,468,829.16","66,499,094.12"
United States,Luxury Eyewear,Revenue Comparison,Denmark,USD (US$),Statista Market Insights,"135,244,659.392","142,941,218.155","131,505,957.459","153,404,584.39","156,817,871.71","169,765,918.109","172,730,946.274","175,576,509.969","178,393,618.027","181,182,555.005","183,943,602.613","186,677,039.744"
United States,Luxury Eyewear,Revenue Comparison,Estonia,USD (US$),Statista Market Insights,"5,186,243.349","5,307,963.749","4,737,386.706","5,655,837.772","4,961,269.85","5,182,165.321","5,220,209.108","5,256,785.049","5,292,995.231","5,328,843.31","5,364,332.909","5,399,467.612"
United States,Luxury Eyewear,Revenue Comparison,Finland,USD (US$),Statista Market Insights,"110,918,829.578","114,268,417.383","107,095,619.987","122,005,521.071","113,368,648.19","122,515,826.515","124,415,431.209","126,239,510.325","128,045,348.651","129,833,128.593","131,603,030.736","133,355,233.857"
United States,Luxury Eyewear,Revenue Comparison,France,USD (US$),Statista Market Insights,"1,320,527,277.371","1,403,551,817.478","1,150,523,565.445","1,391,438,757.625","1,390,896,624.52","1,664,624,601.06","1,725,723,106.643","1,784,368,121.618","1,842,426,686.444","1,899,904,665.621","1,956,807,865.006","2,013,142,032.397"
United States,Luxury Eyewear,Revenue Comparison,Germany,USD (US$),Statista Market Insights,"1,283,700,358.783","1,338,060,196.36","1,184,947,740.915","1,325,704,320.78","1,326,584,723.74","1,431,016,354.522","1,454,406,358.416","1,476,856,675.433","1,499,082,489.279","1,521,086,044.987","1,542,869,565.138","1,564,435,250.088"
United States,Luxury Eyewear,Revenue Comparison,Greece,USD (US$),Statista Market Insights,"75,911,355.013","76,857,279.932","62,515,503.512","74,463,697.095","68,438,593.37","74,434,659.249","75,675,409.099","76,866,853.846","78,046,384.145","79,214,119.141","80,370,176.787","81,514,673.856"
United States,Luxury Eyewear,Revenue Comparison,Hungary,USD (US$),Statista Market Insights,"45,184,445.993","46,641,274.526","35,854,796.532","41,861,196.795","36,646,317.29","39,344,680.723","39,859,413.203","40,353,941.577","40,843,524.668","41,328,211.927","41,808,052.314","42,283,094.297"
United States,Luxury Eyewear,Revenue Comparison,Ireland,USD (US$),Statista Market Insights,"133,721,813.91","139,839,490.949","106,309,267.379","136,042,019.778","146,855,643.94","154,710,133.856","156,682,207.981","158,573,923.642","160,446,722.146","162,300,792.665","164,136,322.479","165,953,496.995"
United States,Luxury Eyewear,Revenue Comparison,Italy,USD (US$),Statista Market Insights,"886,490,070.446","847,871,061.705","636,520,535.919","743,059,388.577","702,760,926.85","758,241,277.255","769,979,305.131","781,249,407.98","792,406,809.802","803,452,637.605","814,388,007.13","825,214,022.96"
United States,Luxury Eyewear,Revenue Comparison,Latvia,USD (US$),Statista Market Insights,"5,510,350.72","5,832,068.163","5,535,003.466","6,254,201.077","5,917,246.26","6,348,465.346","6,439,280.099","6,526,476.96","6,612,801.853","6,698,263.497","6,782,870.524","6,866,631.481"
United States,Luxury Eyewear,Revenue Comparison,Lithuania,USD (US$),Statista Market Insights,"8,592,752.303","8,829,986.313","8,046,910.76","8,887,664.361","9,689,592.33","10,474,637.337","10,664,199.545","10,846,073.34","11,026,128.397","11,204,382.904","11,380,854.865","11,555,562.107"
United States,Luxury Eyewear,Revenue Comparison,Netherlands,USD (US$),Statista Market Insights,"419,009,492.361","436,823,587.892","390,710,401.206","443,908,867.276","456,956,646.52","491,603,850.277","499,597,693.021","507,269,144.878","514,863,882.217","522,382,672.183","529,826,274.249","537,195,440.294"
United States,Luxury Eyewear,Revenue Comparison,Norway,USD (US$),Statista Market Insights,"159,651,860.486","166,631,889.264","141,316,234.084","170,323,054.636","161,224,358.24","173,149,998.065","175,676,018.196","178,101,323.803","180,502,376.354","182,879,418.38","185,232,689.985","187,562,428.874"
United States,Luxury Eyewear,Revenue Comparison,Poland,USD (US$),Statista Market Insights,"188,232,225.778","188,936,375.472","167,132,373.916","186,581,001.893","173,079,287.25","184,873,314.711","187,279,924.826","189,591,095.683","191,879,154.831","194,144,333.387","196,386,860.158","198,606,961.661"
United States,Luxury Eyewear,Revenue Comparison,Portugal,USD (US$),Statista Market Insights,"134,420,148.88","138,391,189.121","102,333,142.335","138,686,542.019","134,861,068.42","143,409,887.398","145,287,411.324","147,089,700.814","148,873,967.409","150,640,391.339","152,389,151.029","154,120,423.122"
United States,Luxury Eyewear,Revenue Comparison,Romania,USD (US$),Statista Market Insights,"98,539,886.405","100,765,696.868","84,721,253.465","97,266,993.868","91,766,778.6","101,058,998.49","103,041,830.566","104,945,524.71","106,830,181.913","108,695,992.543","110,543,145.067","112,371,826.066"
United States,Luxury Eyewear,Revenue Comparison,Russia,USD (US$),Statista Market Insights,"547,105,558.078","573,077,983.482","352,416,777.403","504,844,903.953","234,778,300.41","264,428,642.407","249,113,431.947","256,682,348.116","252,856,958.979","254,768,848.978","253,807,917.469","254,289,530.792"
United States,Luxury Eyewear,Revenue Comparison,Serbia,USD (US$),Statista Market Insights,"11,828,921.471","12,478,105.112","11,223,025.182","14,161,641.821","11,902,357.61","13,005,890.555","13,215,162.705","13,416,228.178","13,615,282.996","13,812,347.266","14,007,440.894","14,200,583.585"
United States,Luxury Eyewear,Revenue Comparison,Slovakia,USD (US$),Statista Market Insights,"20,138,715.449","20,228,052.442","17,277,269.898","19,081,188.491","19,309,010.5","21,255,260.101","21,693,754.079","22,114,618.077","22,531,273.435","22,943,762.24","23,352,126.156","23,756,406.434"
United States,Luxury Eyewear,Revenue Comparison,Slovenia,USD (US$),Statista Market Insights,"19,557,244.934","18,194,475.142","15,855,301.042","17,866,215.777","17,260,031.49","18,492,161.749","18,757,685.651","19,012,597.544","19,264,960.319","19,514,799.466","19,762,140.221","20,007,007.569"
United States,Luxury Eyewear,Revenue Comparison,Spain,USD (US$),Statista Market Insights,"542,520,726.837","588,928,807.429","475,910,720.972","607,245,361.055","587,152,678.83","634,253,362.54","644,530,314.337","654,395,829.52","664,162,689.551","673,831,880.981","683,404,380.497","692,881,155.019"
United States,Luxury Eyewear,Revenue Comparison,Sweden,USD (US$),Statista Market Insights,"215,553,016.34","245,910,067.029","240,001,927.415","288,249,102.176","295,827,858","320,172,245.41","325,778,825.181","331,159,343.058","336,486,055.757","341,759,501.329","346,980,212.445","352,148,716.45"
United States,Luxury Eyewear,Revenue Comparison,Switzerland,USD (US$),Statista Market Insights,"281,756,816.054","291,224,046.457","273,097,432.664","313,100,909.134","310,060,833.62","330,341,272.645","334,845,579.905","339,169,127.771","343,449,440.157","347,686,949.42","351,882,083.59","356,035,266.418"
United States,Luxury Eyewear,Revenue Comparison,United Kingdom,USD (US$),Statista Market Insights,"916,002,381.277","991,685,537.225","757,119,178.757","973,413,870.127","1,029,722,461","1,086,909,851.116","1,100,874,761.2","1,114,272,487.341","1,127,536,236.221","1,140,667,347.612","1,153,667,147.889","1,166,536,950.163"
United States,Luxury Eyewear,Revenue Comparison,Chile,USD (US$),Statista Market Insights,"177,525,199.45","169,809,051.088","98,724,330.322","130,103,700.3","185,119,163.54","208,697,775.563","214,938,549.344","220,923,512.257","226,848,625.54","232,714,487.69","238,521,691.219","244,270,822.713"
United States,Luxury Eyewear,Revenue Comparison,Colombia,USD (US$),Statista Market Insights,"173,960,391.239","163,990,383.023","108,187,090.525","125,044,894.537","156,447,602.62","179,340,794.009","184,995,703.865","190,420,634.08","195,791,314.993","201,108,289.097","206,372,093.46","211,583,259.779"
United States,Luxury Eyewear,Revenue Comparison,Morocco,USD (US$),Statista Market Insights,"23,925,533.852","23,869,631.72","15,317,242.567","23,217,314.149","22,873,495.98","24,985,336.746","25,458,279.225","25,912,221.129","26,361,623.614","26,806,532.075","27,246,991.45","27,683,046.232"
United States,Luxury Eyewear,Revenue Comparison,Nigeria,USD (US$),Statista Market Insights,"175,262,729.355","172,957,052.556","104,733,133.607","115,905,647.017","145,114,665.4","180,146,148.605","188,449,843.586","196,417,517.835","204,305,515.341","212,114,632.873","219,845,659.229","227,499,375.321"
United States,Luxury Eyewear,Revenue Comparison,New Zealand,USD (US$),Statista Market Insights,"60,532,102.405","60,451,771.4","48,464,311.556","58,116,300.829","57,200,517.9","64,600,498.812","66,240,105.306","67,813,935.512","69,372,027.416","70,914,538.401","72,441,624.275","73,953,439.292"
United States,Luxury Eyewear,Revenue Comparison,Angola,USD (US$),Statista Market Insights,"21,910,881","24,933,519","20,195,583","25,479,630","28,811,019.92","32,388,364.949","33,248,367.667","34,073,508.286","34,890,397.5","35,699,117.821","36,499,750.939","37,292,377.726"
United States,Luxury Eyewear,Revenue Comparison,Azerbaijan,USD (US$),Statista Market Insights,"7,578,798.837","7,648,618.501","5,799,180.071","7,793,780.416","8,107,549.78","8,793,762.446","8,954,241.979","9,108,238.189","9,260,694.437","9,411,626.122","9,561,048.491","9,708,976.636"
United States,Luxury Eyewear,Revenue Comparison,Bahrain,USD (US$),Statista Market Insights,"4,395,593.871","4,884,429.692","3,774,304.663","4,763,099.174","5,432,424.44","5,709,267.708","5,783,775.231","5,855,223.069","5,925,956.428","5,995,982.454","6,065,308.22","6,133,940.728"
United States,Luxury Eyewear,Revenue Comparison,Bangladesh,USD (US$),Statista Market Insights,"50,246,348.383","60,533,980.262","40,773,657.855","54,658,714.808","71,700,707.42","79,140,307.322","81,109,664.39","82,998,295.414","84,868,040.126","86,719,087.392","88,551,624.185","90,365,835.61"
United States,Luxury Eyewear,Revenue Comparison,Armenia,USD (US$),Statista Market Insights,"1,872,418.857","1,999,734.027","1,630,783.402","1,881,564.354","1,963,365.63","2,202,163.215","2,256,952.47","2,309,533.671","2,361,589.06","2,413,123.895","2,464,143.381","2,514,652.673"
United States,Luxury Eyewear,Revenue Comparison,Bhutan,USD (US$),Statista Market Insights,"107,028.803","118,898.115","85,817.334","98,388.367","116,772.15","128,057.126","130,901.106","133,629.152","136,329.917","139,003.675","141,650.695","144,271.245"
United States,Luxury Eyewear,Revenue Comparison,Bolivia,USD (US$),Statista Market Insights,"10,916,173.772","11,560,392.495","8,078,411.774","10,856,673.82","13,525,043.09","15,525,531.076","16,020,285.062","16,494,914.798","16,964,798.237","17,429,982.842","17,890,515.601","18,346,443.032"
United States,Luxury Eyewear,Revenue Comparison,Bosnia and Herzegovina,USD (US$),Statista Market Insights,"3,626,152.139","3,732,032.793","3,151,348.859","3,692,977.135","4,094,516.14","4,445,699.849","4,531,453.382","4,613,724.144","4,695,172.198","4,775,805.772","4,855,633.01","4,934,661.975"
United States,Luxury Eyewear,Revenue Comparison,Botswana,USD (US$),Statista Market Insights,"2,500,084.039","2,490,704.52","2,024,567.34","2,120,731.193","2,695,063.8","3,047,762.046","3,136,295.442","3,221,221.494","3,305,298.285","3,388,534.309","3,470,937.972","3,552,517.599"
United States,Luxury Eyewear,Revenue Comparison,Belize,USD (US$),Statista Market Insights,"415,968.11","440,037.449","364,708.195","415,080.98","512,829.48","567,238.234","581,105.05","594,405.861","607,573.664","620,609.788","633,515.552","646,292.257"
United States,Luxury Eyewear,Revenue Comparison,Brunei Darussalam,USD (US$),Statista Market Insights,"590,846.492","618,396.253","438,210.909","505,383.767","629,409.55","675,377.99","687,844.005","699,797.692","711,631.842","723,347.651","734,946.301","746,428.966"
United States,Luxury Eyewear,Revenue Comparison,Myanmar,USD (US$),Statista Market Insights,"3,413,382.732","3,373,283.269","2,301,639.688","2,530,293.25","3,209,289.05","3,433,030.357","3,494,875.057","3,554,172.959","3,612,877.883","3,670,995.757","3,728,532.452","3,785,493.781"
United States,Luxury Eyewear,Revenue Comparison,Burundi,USD (US$),Statista Market Insights,"6,455,361.729","6,568,075.216","5,252,828.396","5,854,817.863","6,900,856.11","7,795,723.021","8,013,592.362","8,222,616.434","8,429,550.265","8,634,414.757","8,837,230.605","9,038,018.294"
United States,Luxury Eyewear,Revenue Comparison,Belarus,USD (US$),Statista Market Insights,"21,114,562.631","22,682,819.07","18,321,243.71","18,732,084.405","15,716,654.16","17,450,114.342","17,782,246.442","18,101,333.079","18,417,228.85","18,729,965.664","19,039,575.109","19,346,088.459"
United States,Luxury Eyewear,Revenue Comparison,Cambodia,USD (US$),Statista Market Insights,"8,238,523.99","8,860,914.996","7,810,588.114","7,977,426.679","9,190,490.13","10,007,283.511","10,210,186.657","10,404,832.466","10,597,531.818","10,788,304.176","10,977,168.81","11,164,144.799"
United States,Luxury Eyewear,Revenue Comparison,Cameroon,USD (US$),Statista Market Insights,"16,884,606.249","16,794,565.053","15,902,082.001","17,479,971.54","20,010,213.02","23,930,450.013","24,847,855.428","25,728,195.92","26,599,733.006","27,462,554.722","28,316,748.221","29,162,399.785"
United States,Luxury Eyewear,Revenue Comparison,Sri Lanka,USD (US$),Statista Market Insights,"6,194,673.168","5,798,031.897","3,886,294.355","3,801,528.212","4,731,213.43","4,819,746.766","4,855,447.458","4,889,629.755","4,923,470.228","4,956,972.297","4,990,139.345","5,022,974.723"
United States,Luxury Eyewear,Revenue Comparison,Chad,USD (US$),Statista Market Insights,"6,699,812.587","6,534,929.352","4,404,644.113","5,541,139.058","7,647,354.73","8,918,252.295","9,238,943.881","9,546,560.696","9,851,101.343","10,152,596.584","10,451,076.872","10,746,572.357"
United States,Luxury Eyewear,Revenue Comparison,Republic of the Congo,USD (US$),Statista Market Insights,"4,380,882.184","4,265,577.857","2,738,153.838","3,791,774.91","5,036,195.14","6,006,227.729","6,244,875.932","6,473,823.126","6,700,480.848","6,924,871.993","7,147,019.226","7,366,944.987"
United States,Luxury Eyewear,Revenue Comparison,Costa Rica,USD (US$),Statista Market Insights,"30,714,182.84","32,262,609.023","25,889,313.769","31,098,884.126","35,668,541.52","39,663,497.326","40,637,764.788","41,572,469.742","42,497,827.646","43,413,931.972","44,320,875.254","45,218,749.103"
United States,Luxury Eyewear,Revenue Comparison,Cuba,USD (US$),Statista Market Insights,"25,956,276.516","28,498,698.88","19,725,109.823","25,936,629.092","34,519,132.91","38,507,140.344","39,551,579.325","40,553,256.19","41,544,916.285","42,526,659.78","43,498,585.84","44,460,792.64"
United States,Luxury Eyewear,Revenue Comparison,Cyprus,USD (US$),Statista Market Insights,"4,928,991.97","5,121,907.379","4,137,655.066","5,055,512.859","5,575,533.58","6,043,426.623","6,157,661.291","6,267,256.528","6,375,755.811","6,483,170.102","6,589,510.25","6,694,786.997"
